0|0.09887436|0.11703791
100|0.00480698|0.00421852
200|0.00440534|0.00323747
300|0.00317679|0.00247787
400|0.00299703|0.00236219
500|0.00302544|0.0023063
600|0.00279711|0.00213806
700|0.00284956|0.00212987
800|0.00279274|0.00206584
900|0.00267831|0.00200746
1000|0.00271374|0.00201422
1100|0.00269222|0.00199222
1200|0.00268265|0.001979
1300|0.00268453|0.00197369
1400|0.00266572|0.00195989
1500|0.00266823|0.00196038
1600|0.00266894|0.00195672
1700|0.00267133|0.00195617
1800|0.00267289|0.00195427
1900|0.00267157|0.00194911
2000|0.00266446|0.00194625
2100|0.00267338|0.00195035
2200|0.00266945|0.00194799
2300|0.00267316|0.00195029
2400|0.00268099|0.00195242
2500|0.00267877|0.00194843
2600|0.00267753|0.00194918
2700|0.00269104|0.00195752
2800|0.00269458|0.00196098
2900|0.00270057|0.00196594
3000|0.00271815|0.00197493
3100|0.002727|0.0019783
3200|0.0027316|0.00198231
3300|0.00275183|0.00199639
3400|0.0027706|0.00201052
3500|0.00277952|0.00201833
3600|0.00279295|0.00202634
3700|0.00280661|0.00203159
3800|0.00280025|0.00202344
3900|0.00277768|0.00200315
4000|0.00274454|0.00197252
4100|0.00269267|0.00192426
4200|0.00261558|0.00185154
4300|0.00251348|0.00175303
4400|0.00239055|0.00163189
4500|0.00226049|0.0014992
4600|0.00215664|0.00138064
4700|0.00211131|0.00130548
4800|0.00211057|0.00127556
4900|0.00210538|0.00126072
5000|0.00205328|0.00122545
5100|0.00194133|0.00115539
5200|0.00179149|0.00106732
5300|0.00163736|9.9347E-4
5400|0.00151354|9.6534E-4
5500|0.00144905|9.9871E-4
5600|0.00144675|0.00108835
5700|0.00149135|0.00121357
5800|0.00155122|0.00132768
5900|0.00159285|0.00139025
6000|0.00160732|0.00140038
6100|0.00160521|0.00138018
6200|0.00159929|0.00135164
6300|0.00159594|0.00132686
6400|0.0015957|0.00130845
6500|0.00159679|0.00129444
6600|0.00159758|0.00128227
6700|0.00159734|0.0012705
6800|0.001596|0.00125873
6900|0.00159386|0.00124716
7000|0.00159127|0.00123612
7100|0.00158852|0.00122591
7200|0.0015858|0.0012167
7300|0.00158323|0.00120854
7400|0.00158087|0.00120141
7500|0.00157872|0.00119523
7600|0.00157678|0.00118991
7700|0.00157504|0.00118534
7800|0.00157347|0.00118141
7900|0.00157205|0.00117801
8000|0.00157077|0.00117508
8100|0.0015696|0.00117252
8200|0.00156853|0.00117028
8300|0.00156755|0.00116829
8400|0.00156663|0.00116651
8500|0.00156578|0.0011649
8600|0.00156498|0.00116343
8700|0.00156423|0.00116207
8800|0.00156352|0.0011608
8900|0.00156285|0.0011596
9000|0.00156221|0.00115846
9100|0.00156161|0.00115736
9200|0.00156103|0.0011563
9300|0.00156047|0.00115526
9400|0.00155994|0.00115424
9500|0.00155943|0.00115324
9600|0.00155893|0.00115225
9700|0.00155846|0.00115127
9800|0.001558|0.0011503
9900|0.00155756|0.00114932
