0|0.16124914|0.15674521
100|0.00344998|0.00867155
200|0.0023183|0.00385906
300|0.00247421|0.00360485
400|0.00252581|0.00352044
500|0.00255799|0.00346293
600|0.00258589|0.00340903
700|0.00261292|0.00334833
800|0.00263941|0.00327364
900|0.00266481|0.00318104
1000|0.00268748|0.00306938
1100|0.00270402|0.00293758
1200|0.00270996|0.00278414
1300|0.00270201|0.00261152
1400|0.0026794|0.00242887
1500|0.00264325|0.00224757
1600|0.00259644|0.00207604
1700|0.00254335|0.00191916
1800|0.00248875|0.0017793
1900|0.00243649|0.00165697
2000|0.00238882|0.00155127
2100|0.0023465|0.00146042
2200|0.00230932|0.00138233
2300|0.00227655|0.00131496
2400|0.00224735|0.00125652
2500|0.00222099|0.00120551
2600|0.00219686|0.00116074
2700|0.00217457|0.00112128
2800|0.00215387|0.00108639
2900|0.0021346|0.0010555
3000|0.00211665|0.00102817
3100|0.0020999|0.001004
3200|0.00208425|9.8264E-4
3300|0.00206958|9.6379E-4
3400|0.00205576|9.4715E-4
3500|0.00204267|9.3243E-4
3600|0.00203018|9.1938E-4
3700|0.0020182|9.0776E-4
3800|0.00200664|8.9736E-4
3900|0.00199544|8.8798E-4
4000|0.00198453|8.7946E-4
4100|0.0019739|8.7167E-4
4200|0.00196351|8.6448E-4
4300|0.00195336|8.5781E-4
4400|0.00194344|8.5156E-4
4500|0.00193378|8.4568E-4
4600|0.00192437|8.4011E-4
4700|0.00191523|8.3482E-4
4800|0.00190638|8.2976E-4
4900|0.00189784|8.2492E-4
5000|0.00188962|8.2027E-4
5100|0.00188173|8.1579E-4
5200|0.00187421|8.1148E-4
5300|0.00186704|8.0732E-4
5400|0.00186026|8.0331E-4
5500|0.00185386|7.9944E-4
5600|0.00184786|7.9571E-4
5700|0.00184226|7.9211E-4
5800|0.00183705|7.8863E-4
5900|0.00183224|7.8528E-4
6000|0.00182783|7.8206E-4
6100|0.0018238|7.7895E-4
6200|0.00182014|7.7596E-4
6300|0.00181685|7.7308E-4
6400|0.0018139|7.7031E-4
6500|0.00181129|7.6764E-4
6600|0.00180899|7.6508E-4
6700|0.00180698|7.626E-4
6800|0.00180525|7.6022E-4
6900|0.00180377|7.5793E-4
7000|0.00180253|7.5571E-4
7100|0.00180151|7.5358E-4
7200|0.00180069|7.5151E-4
7300|0.00180005|7.4951E-4
7400|0.00179958|7.4758E-4
7500|0.00179925|7.4571E-4
7600|0.00179905|7.4389E-4
7700|0.00179897|7.4212E-4
7800|0.001799|7.404E-4
7900|0.00179912|7.3873E-4
8000|0.00179932|7.371E-4
8100|0.00179959|7.3551E-4
8200|0.00179992|7.3395E-4
8300|0.00180031|7.3243E-4
8400|0.00180074|7.3094E-4
8500|0.0018012|7.2948E-4
8600|0.0018017|7.2805E-4
8700|0.00180222|7.2665E-4
8800|0.00180276|7.2527E-4
8900|0.00180331|7.2392E-4
9000|0.00180387|7.2258E-4
9100|0.00180444|7.2127E-4
9200|0.00180502|7.1998E-4
9300|0.00180559|7.187E-4
9400|0.00180616|7.1745E-4
9500|0.00180672|7.162E-4
9600|0.00180728|7.1498E-4
9700|0.00180783|7.1376E-4
9800|0.00180837|7.1257E-4
9900|0.00180889|7.1138E-4
