0|0.115075|0.11578168
100|0.00284699|0.00551124
200|0.0030942|0.00394633
300|0.00313516|0.00389706
400|0.00312163|0.00386456
500|0.0031079|0.00383966
600|0.00309505|0.00381942
700|0.0030825|0.00380177
800|0.00306962|0.00378489
900|0.00305572|0.00376707
1000|0.00304018|0.00374671
1100|0.00302278|0.00372256
1200|0.0030038|0.00369401
1300|0.00298381|0.00366103
1400|0.00296303|0.00362367
1500|0.00294087|0.00358152
1600|0.00291615|0.00353357
1700|0.00288738|0.00347864
1800|0.00285318|0.00341584
1900|0.00281248|0.003345
2000|0.00276461|0.00326677
2100|0.00270921|0.00318247
2200|0.00264616|0.00309375
2300|0.00257542|0.00300225
2400|0.00249712|0.00290948
2500|0.00241182|0.00281681
2600|0.00232075|0.00272561
2700|0.00222597|0.00263732
2800|0.00213042|0.00255351
2900|0.00203762|0.00247569
3000|0.00195113|0.00240507
3100|0.00187387|0.00234236
3200|0.00180767|0.00228756
3300|0.0017532|0.00224009
3400|0.00171011|0.00219901
3500|0.00167737|0.00216321
3600|0.0016536|0.00213169
3700|0.00163725|0.0021036
3800|0.00162678|0.00207827
3900|0.0016208|0.00205522
4000|0.00161817|0.00203409
4100|0.00161806|0.00201458
4200|0.00161988|0.00199646
4300|0.00162324|0.00197955
4400|0.00162787|0.0019637
4500|0.00163357|0.00194879
4600|0.00164015|0.00193471
4700|0.00164749|0.00192138
4800|0.00165544|0.00190872
4900|0.00166389|0.00189666
5000|0.00167273|0.00188515
5100|0.00168186|0.00187414
5200|0.0016912|0.00186357
5300|0.00170066|0.00185341
5400|0.00171016|0.00184363
5500|0.00171965|0.00183419
5600|0.00172905|0.00182506
5700|0.00173831|0.00181622
5800|0.00174738|0.00180765
5900|0.00175622|0.00179935
6000|0.00176478|0.00179129
6100|0.00177303|0.00178347
6200|0.00178095|0.00177589
6300|0.00178851|0.00176854
6400|0.00179569|0.00176141
6500|0.00180247|0.00175452
6600|0.00180886|0.00174786
6700|0.00181485|0.00174142
6800|0.00182043|0.00173521
6900|0.00182561|0.00172921
7000|0.00183039|0.00172344
7100|0.00183478|0.00171788
7200|0.00183879|0.00171251
7300|0.00184244|0.00170734
7400|0.00184573|0.00170235
7500|0.00184868|0.00169753
7600|0.00185132|0.00169287
7700|0.00185364|0.00168836
7800|0.00185568|0.00168398
7900|0.00185744|0.00167972
8000|0.00185895|0.00167558
8100|0.00186022|0.00167153
8200|0.00186126|0.00166757
8300|0.00186209|0.0016637
8400|0.00186274|0.0016599
8500|0.0018632|0.00165616
8600|0.00186349|0.00165249
8700|0.00186363|0.00164886
8800|0.00186363|0.00164529
8900|0.00186349|0.00164176
9000|0.00186323|0.00163826
9100|0.00186285|0.0016348
9200|0.00186237|0.00163137
9300|0.00186179|0.00162797
9400|0.00186112|0.00162459
9500|0.00186036|0.00162124
9600|0.00185952|0.0016179
9700|0.00185861|0.00161459
9800|0.00185762|0.00161128
9900|0.00185657|0.00160799
10000|0.00185546|0.00160472
10100|0.00185428|0.00160145
10200|0.00185305|0.00159819
10300|0.00185176|0.00159494
10400|0.00185042|0.00159169
10500|0.00184903|0.00158845
10600|0.0018476|0.00158522
10700|0.00184611|0.00158198
10800|0.00184459|0.00157875
10900|0.00184301|0.00157552
11000|0.0018414|0.00157228
11100|0.00183974|0.00156905
11200|0.00183805|0.00156582
11300|0.00183631|0.00156258
11400|0.00183454|0.00155934
11500|0.00183273|0.00155609
11600|0.00183089|0.00155284
11700|0.001829|0.00154959
11800|0.00182709|0.00154633
11900|0.00182514|0.00154307
12000|0.00182316|0.0015398
12100|0.00182115|0.00153652
12200|0.00181911|0.00153324
12300|0.00181704|0.00152995
12400|0.00181495|0.00152666
12500|0.00181283|0.00152336
12600|0.00181068|0.00152005
12700|0.00180851|0.00151673
12800|0.00180633|0.00151342
12900|0.00180412|0.00151009
13000|0.0018019|0.00150676
13100|0.00179966|0.00150343
13200|0.00179742|0.00150008
13300|0.00179516|0.00149674
13400|0.00179289|0.00149339
13500|0.00179062|0.00149004
13600|0.00178835|0.00148668
13700|0.00178608|0.00148333
13800|0.00178381|0.00147997
13900|0.00178154|0.00147661
14000|0.00177928|0.00147325
14100|0.00177703|0.00146988
14200|0.0017748|0.00146652
14300|0.00177258|0.00146316
14400|0.00177037|0.0014598
14500|0.00176818|0.00145645
14600|0.00176601|0.00145309
14700|0.00176387|0.00144974
14800|0.00176175|0.00144639
14900|0.00175965|0.00144304
15000|0.00175758|0.0014397
15100|0.00175554|0.00143637
15200|0.00175352|0.00143304
15300|0.00175154|0.00142971
15400|0.00174959|0.00142639
15500|0.00174767|0.00142308
15600|0.00174578|0.00141977
15700|0.00174392|0.00141647
15800|0.00174209|0.00141318
15900|0.0017403|0.00140989
16000|0.00173854|0.00140662
16100|0.00173681|0.00140335
16200|0.00173512|0.00140009
16300|0.00173346|0.00139684
16400|0.00173182|0.00139359
16500|0.00173023|0.00139036
16600|0.00172866|0.00138714
16700|0.00172712|0.00138393
16800|0.00172561|0.00138072
16900|0.00172414|0.00137753
17000|0.00172269|0.00137435
17100|0.00172127|0.00137119
17200|0.00171988|0.00136803
17300|0.00171852|0.00136489
17400|0.00171719|0.00136176
17500|0.00171588|0.00135865
