0|0.20790637|0.21855034
100|0.00316852|0.00405585
200|0.00259585|0.00317319
300|0.0018653|0.00244011
400|0.00173782|0.00232166
500|0.00169131|0.00227676
600|0.00166688|0.00224839
700|0.00165211|0.00222739
800|0.00164155|0.00221018
900|0.00163287|0.0021949
1000|0.00162521|0.00218059
1100|0.00161838|0.00216668
1200|0.00161235|0.00215286
1300|0.00160712|0.00213888
1400|0.00160262|0.00212455
1500|0.00159875|0.00210969
1600|0.00159541|0.00209414
1700|0.00159252|0.00207778
1800|0.00159004|0.00206046
1900|0.00158802|0.00204212
2000|0.00158658|0.00202271
2100|0.00158597|0.0020023
2200|0.00158652|0.00198109
2300|0.00158858|0.00195946
2400|0.00159243|0.00193792
2500|0.00159807|0.00191699
2600|0.00160524|0.00189716
2700|0.00161349|0.00187869
2800|0.00162228|0.0018617
2900|0.00163117|0.00184613
3000|0.00163985|0.00183185
3100|0.00164814|0.00181869
3200|0.00165596|0.00180649
3300|0.00166333|0.00179511
3400|0.00167027|0.00178442
3500|0.00167683|0.00177432
3600|0.00168307|0.00176473
3700|0.00168903|0.00175558
3800|0.00169474|0.00174683
3900|0.00170023|0.00173843
4000|0.00170551|0.00173033
4100|0.0017106|0.0017225
4200|0.0017155|0.00171491
4300|0.00172021|0.00170753
4400|0.00172472|0.00170033
4500|0.00172902|0.00169328
4600|0.0017331|0.00168635
4700|0.00173694|0.00167952
4800|0.00174053|0.00167276
4900|0.00174385|0.00166603
5000|0.00174687|0.00165931
5100|0.00174958|0.00165256
5200|0.00175195|0.00164575
5300|0.00175396|0.00163885
5400|0.00175559|0.00163182
5500|0.00175683|0.00162463
5600|0.00175765|0.00161726
5700|0.00175807|0.0016097
5800|0.0017581|0.00160195
5900|0.00175779|0.00159402
6000|0.00175718|0.00158596
6100|0.00175638|0.00157782
6200|0.0017555|0.00156969
6300|0.00175466|0.00156163
6400|0.00175399|0.00155371
6500|0.00175362|0.00154596
6600|0.00175366|0.0015384
6700|0.00175419|0.00153096
6800|0.00175529|0.00152356
6900|0.00175704|0.00151604
7000|0.00175951|0.00150823
7100|0.00176284|0.0014999
7200|0.00176722|0.00149079
7300|0.00177294|0.00148062
7400|0.00178038|0.00146907
7500|0.00179005|0.00145586
7600|0.00180252|0.00144076
7700|0.00181838|0.00142376
7800|0.00183813|0.00140506
7900|0.00186209|0.00138518
8000|0.00189032|0.00136483
8100|0.00192262|0.00134479
8200|0.00195855|0.00132572
8300|0.00199753|0.00130808
8400|0.00203888|0.00129212
8500|0.00208188|0.00127793
8600|0.00212583|0.0012655
8700|0.00217001|0.00125473
8800|0.0022138|0.00124548
8900|0.0022566|0.00123761
9000|0.00229791|0.00123092
9100|0.00233732|0.00122525
9200|0.0023745|0.00122043
9300|0.00240922|0.00121631
9400|0.00244135|0.00121278
9500|0.00247086|0.00120972
9600|0.00249778|0.00120704
9700|0.00252221|0.00120467
9800|0.00254429|0.00120257
9900|0.00256416|0.00120067
10000|0.00258201|0.00119895
10100|0.00259802|0.00119738
10200|0.00261236|0.00119594
10300|0.0026252|0.00119459
10400|0.00263669|0.00119334
10500|0.00264699|0.00119217
10600|0.00265621|0.00119107
10700|0.00266449|0.00119003
10800|0.00267193|0.00118904
10900|0.00267863|0.0011881
11000|0.00268468|0.0011872
11100|0.00269015|0.00118635
11200|0.00269511|0.00118553
11300|0.00269962|0.00118474
11400|0.00270373|0.00118399
11500|0.0027075|0.00118327
11600|0.00271097|0.00118257
11700|0.00271416|0.0011819
11800|0.00271713|0.00118125
11900|0.00271988|0.00118063
12000|0.00272246|0.00118002
12100|0.00272487|0.00117944
12200|0.00272715|0.00117888
12300|0.00272932|0.00117834
12400|0.00273138|0.00117782
12500|0.00273335|0.00117731
12600|0.00273526|0.00117683
12700|0.0027371|0.00117636
12800|0.00273888|0.00117591
12900|0.00274063|0.00117548
13000|0.00274235|0.00117507
13100|0.00274404|0.00117467
13200|0.00274572|0.0011743
13300|0.00274738|0.00117394
13400|0.00274903|0.00117359
13500|0.00275068|0.00117327
13600|0.00275233|0.00117296
13700|0.00275398|0.00117267
13800|0.00275563|0.0011724
13900|0.00275729|0.00117215
14000|0.00275894|0.00117191
14100|0.0027606|0.00117169
14200|0.00276226|0.00117149
14300|0.00276392|0.0011713
14400|0.00276558|0.00117113
14500|0.00276724|0.00117098
14600|0.00276889|0.00117084
14700|0.00277053|0.00117072
14800|0.00277217|0.00117061
14900|0.00277379|0.00117052
15000|0.00277541|0.00117044
15100|0.00277701|0.00117038
15200|0.0027786|0.00117033
15300|0.00278017|0.0011703
15400|0.00278173|0.00117028
15500|0.00278328|0.00117027
15600|0.0027848|0.00117028
15700|0.00278631|0.0011703
15800|0.00278781|0.00117033
15900|0.00278928|0.00117038
16000|0.00279074|0.00117044
16100|0.00279218|0.00117051
16200|0.0027936|0.00117059
16300|0.00279501|0.00117068
16400|0.0027964|0.00117078
16500|0.00279777|0.00117089
16600|0.00279913|0.00117102
16700|0.00280047|0.00117115
16800|0.0028018|0.00117129
16900|0.00280311|0.00117144
